LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
24404,40,Male,Multan,Social Media,60,5,Warm,5,Mobile,Twitter,2,1,0.2,8,2,20,Good,0,"Not terrible, but I’ve seen better."
5582,59,Male,Quetta,Referral,14,8,Cold,10,Mobile,Direct,0,0,0.7,8,1,171,Good,0,Didn’t quite work as expected.
1523,45,Male,Multan,Email,49,10,Cold,6,Desktop,ReferralSite,5,0,0.2,16,6,76,No Payment,0,This product didn’t work well for me.
22803,34,Female,Islamabad,Email,22,15,Cold,10,Mobile,Twitter,5,0,0.6,23,9,174,No Payment,1,This is exactly what I was looking for.
3404,47,Female,Rawalpindi,Referral,30,2,Hot,9,Tablet,Direct,0,1,0.3,12,4,30,No Payment,0,"It’s just okay, not great."
16067,24,Female,Lahore,Email,8,12,Warm,0,Desktop,Facebook,0,1,0.5,3,1,178,No Payment,0,"It’s useful, but not for my current situation."
10725,44,Male,Sialkot,Referral,43,6,Hot,4,Tablet,Google,0,0,0.2,2,1,184,Good,0,"A good product, but I’m not ready to buy."
24033,23,Female,Sialkot,Email,23,8,Cold,5,Desktop,Facebook,4,1,0.5,2,7,186,Good,0,"A good product, but I’m not ready to buy."
12818,58,Male,Multan,Organic,39,5,Hot,3,Tablet,Google,5,1,0.6,11,6,22,Good,0,"It’s useful, but not for my current situation."
5853,60,Male,Rawalpindi,Social Media,32,3,Warm,10,Desktop,Facebook,3,3,0.5,18,2,198,No Payment,0,It’s functional but needs improvements.
25107,37,Female,Faisalabad,Email,41,5,Hot,7,Mobile,ReferralSite,3,0,0.4,19,8,145,No Payment,0,"A good product, but I’m not ready to buy."
23505,30,Female,Faisalabad,Referral,57,11,Cold,10,Tablet,Facebook,4,1,0.3,14,6,199,No Payment,0,Not a fan of the design.
2133,38,Female,Peshawar,Organic,21,11,Hot,1,Desktop,Google,4,3,0.2,19,4,92,Good,0,"I’m satisfied, but it’s not a fit for me."
17965,37,Female,Quetta,Social Media,55,5,Warm,4,Desktop,Google,2,3,0.2,9,10,42,Good,0,A bit underwhelming overall.
18757,29,Female,Sialkot,Email,16,4,Warm,2,Mobile,ReferralSite,4,1,0.2,5,2,76,Good,0,I might look for alternatives.
15068,42,Female,Rawalpindi,Organic,9,6,Cold,5,Tablet,Facebook,1,0,0.4,20,8,46,Good,0,It’s functional but needs improvements.
19442,52,Male,Karachi,Email,35,3,Warm,5,Desktop,Google,2,3,0.7,7,3,90,No Payment,0,Could have been better.
17059,36,Male,Quetta,Social Media,33,8,Hot,2,Mobile,ReferralSite,1,0,0.1,12,0,121,Good,0,I expected more for the cost.
4795,38,Female,Quetta,Email,49,12,Cold,5,Tablet,Twitter,1,0,0.7,22,2,71,Good,0,"Not terrible, but I’ve seen better."
5797,25,Female,Karachi,Organic,58,12,Hot,4,Desktop,Twitter,4,1,0.1,22,7,174,No Payment,1,The product works well for my needs.
15463,44,Female,Karachi,Organic,15,15,Hot,8,Tablet,Twitter,5,0,0.8,10,8,21,No Payment,1,I use it regularly and it meets my expectations.
3227,45,Male,Peshawar,Social Media,54,7,Cold,0,Desktop,Facebook,1,3,0.5,2,6,62,No Payment,0,The product is not bad.
9955,32,Female,Lahore,Organic,57,12,Hot,10,Tablet,Google,1,3,0.2,5,3,115,Good,1,It does the job as advertised.
15536,56,Male,Peshawar,Social Media,19,7,Hot,7,Mobile,ReferralSite,0,1,0.4,14,4,46,Good,0,The experience was frustrating.
3076,25,Female,Karachi,Referral,49,15,Hot,7,Tablet,Twitter,4,1,0.6,5,0,34,Good,1,This is exactly what I was looking for.
20039,21,Female,Sialkot,Referral,45,7,Warm,3,Tablet,Google,1,1,0.5,1,4,151,Good,0,The quality is below average.
10986,37,Female,Islamabad,Referral,53,13,Hot,4,Mobile,ReferralSite,4,1,0.1,10,4,141,Good,1,It does the job as advertised.
12234,37,Female,Lahore,Social Media,26,2,Warm,1,Desktop,Twitter,5,2,0.6,15,8,140,Good,0,"A good product, but I’m not ready to buy."
1823,60,Female,Gujranwala,Email,15,3,Cold,3,Mobile,ReferralSite,3,1,0.4,23,7,36,No Payment,0,It’s functional but needs improvements.
314,46,Male,Peshawar,Email,35,3,Hot,2,Desktop,ReferralSite,1,1,0.1,19,8,61,No Payment,0,Not satisfied at all.
2771,33,Male,Islamabad,Organic,54,11,Cold,8,Mobile,Facebook,1,0,0.3,6,4,88,No Payment,0,I quite like the product.
11184,45,Male,Karachi,Email,30,11,Cold,8,Tablet,Direct,1,2,0.4,7,4,184,No Payment,0,"I’m satisfied, but it’s not a fit for me."
8311,36,Female,Lahore,Social Media,25,11,Hot,5,Tablet,Direct,1,0,0.3,17,4,188,No Payment,0,Could have been better.
6233,38,Female,Karachi,Email,44,12,Hot,9,Tablet,Direct,2,0,0.5,13,5,28,No Payment,1,A decent product with good value.
10950,59,Male,Islamabad,Organic,51,7,Cold,4,Tablet,Twitter,4,3,0.4,10,9,83,No Payment,0,I quite like the product.
15420,45,Male,Karachi,Social Media,23,14,Warm,7,Tablet,Google,3,2,0.4,20,9,71,No Payment,1,"Happy with the purchase, though not exceptional."
20424,20,Female,Quetta,Referral,11,11,Hot,0,Tablet,Twitter,0,2,0.8,13,1,173,No Payment,0,"Not terrible, but I’ve seen better."
5036,58,Female,Quetta,Referral,16,14,Warm,6,Tablet,Google,3,3,0.7,3,5,105,No Payment,0,"I’m satisfied, but it’s not a fit for me."
15959,35,Female,Gujranwala,Email,32,2,Hot,2,Mobile,Google,0,2,0.2,12,3,113,Good,0,The quality is below average.
6123,28,Female,Sialkot,Organic,18,8,Cold,8,Mobile,Facebook,2,3,0.7,14,5,174,Good,0,Not a fan of the design.
19467,34,Male,Rawalpindi,Referral,21,13,Warm,8,Tablet,Facebook,4,2,0.5,11,10,90,Good,0,"It’s okay, but not worth the price."
1133,24,Female,Gujranwala,Social Media,18,5,Hot,0,Tablet,Google,3,1,0.6,1,3,59,Good,0,Could have been better.
13232,39,Female,Lahore,Social Media,58,13,Cold,7,Mobile,Facebook,1,0,0.5,23,4,93,Good,1,Great experience!
24776,37,Male,Lahore,Referral,25,15,Cold,6,Mobile,Twitter,4,0,0.8,5,10,123,No Payment,1,Very satisfied with the service.
14497,41,Female,Gujranwala,Referral,43,6,Warm,10,Desktop,Direct,0,1,0.1,12,6,194,No Payment,0,A bit underwhelming overall.
25174,31,Male,Lahore,Email,43,11,Hot,6,Desktop,ReferralSite,4,0,0.5,20,7,108,Good,1,The quality is impressive for the price.
15997,49,Male,Rawalpindi,Social Media,24,12,Cold,10,Desktop,Google,5,1,0.4,1,10,33,Good,0,The experience was frustrating.
14071,45,Female,Peshawar,Referral,8,14,Warm,9,Desktop,Google,2,1,0.4,13,1,52,No Payment,0,"I like it, but the price is too high."
13903,38,Male,Islamabad,Referral,47,11,Hot,6,Tablet,Google,1,3,0.7,4,7,128,No Payment,1,A good choice for anyone considering it.
546,31,Male,Islamabad,Referral,15,13,Cold,8,Mobile,Google,2,0,0.8,9,8,118,No Payment,1,I really liked the product.
9677,58,Male,Gujranwala,Referral,27,15,Hot,4,Desktop,Google,3,3,0.6,17,4,54,No Payment,0,Feels like it’s missing something.
24594,33,Female,Peshawar,Referral,50,7,Cold,4,Mobile,ReferralSite,4,3,0.5,3,2,155,Good,0,Not satisfied at all.
8477,29,Male,Rawalpindi,Social Media,46,12,Warm,9,Tablet,ReferralSite,3,3,0.7,20,4,110,Good,0,Could have been better.
12697,30,Female,Peshawar,Email,52,8,Warm,6,Tablet,Google,2,0,0.5,14,0,195,Good,0,Could have been better.
15204,29,Male,Islamabad,Referral,34,6,Cold,1,Mobile,Twitter,2,1,0.1,5,10,184,No Payment,0,Could have been better.
16864,22,Male,Multan,Email,41,9,Cold,6,Desktop,ReferralSite,2,1,0.6,19,1,105,Good,0,The experience was frustrating.
23397,28,Male,Peshawar,Organic,48,10,Hot,8,Desktop,Facebook,5,3,0.5,20,9,179,No Payment,0,The product quality is okay.
14627,23,Female,Peshawar,Social Media,59,13,Cold,0,Mobile,Facebook,1,3,0.7,11,4,149,Good,0,"It’s passable, but I wouldn’t recommend it."
6445,41,Male,Lahore,Social Media,13,15,Cold,7,Tablet,Google,2,1,0.4,15,9,144,No Payment,1,The quality is impressive for the price.
15806,29,Female,Karachi,Referral,19,7,Cold,1,Desktop,Direct,4,2,0.6,6,5,199,No Payment,0,"It’s nice, but not what I need."
24306,45,Male,Lahore,Organic,19,6,Warm,6,Tablet,Direct,2,1,0.2,19,0,185,No Payment,0,"It’s just okay, not great."
16973,22,Female,Quetta,Organic,51,12,Warm,10,Tablet,Google,2,3,0.7,11,10,196,Good,0,The product is not bad.
25660,33,Male,Karachi,Referral,34,12,Hot,10,Desktop,ReferralSite,2,1,0.4,2,1,55,Good,1,A decent product with good value.
2563,55,Female,Peshawar,Social Media,15,12,Hot,4,Tablet,Direct,5,2,0.4,23,3,29,No Payment,0,"It’s nice, but not what I need."
3631,41,Male,Karachi,Social Media,40,13,Cold,7,Desktop,ReferralSite,3,2,0.3,18,7,22,Good,1,A decent product with good value.
2917,40,Female,Lahore,Email,26,15,Warm,6,Mobile,ReferralSite,2,2,0.4,9,9,193,Good,1,This product is quite useful.
11564,48,Female,Sialkot,Email,41,14,Cold,5,Tablet,Facebook,1,2,0.3,14,7,158,No Payment,0,"Not terrible, but I’ve seen better."
15231,38,Male,Gujranwala,Organic,31,14,Cold,4,Desktop,Google,2,0,0.3,5,8,183,Good,0,"It’s decent, but not for me."
12961,47,Male,Karachi,Social Media,51,13,Warm,8,Desktop,Twitter,0,2,0.4,10,6,133,No Payment,1,A decent product with good value.
8470,38,Female,Karachi,Email,46,14,Cold,9,Tablet,Direct,3,0,0.7,4,10,75,No Payment,1,"Satisfied overall, no major complaints."
2363,30,Male,Lahore,Email,40,15,Warm,9,Mobile,Direct,3,3,0.1,4,10,140,No Payment,1,"Satisfied overall, no major complaints."
17899,47,Female,Quetta,Email,7,8,Cold,1,Mobile,Direct,0,1,0.7,23,1,111,No Payment,0,Not a fan of the design.
15057,29,Male,Lahore,Referral,50,13,Hot,10,Tablet,ReferralSite,0,0,0.1,8,1,76,Good,1,This is exactly what I was looking for.
10282,37,Female,Multan,Referral,59,6,Warm,0,Desktop,Google,2,1,0.5,23,6,67,Good,0,I don't like the product.
6648,57,Female,Lahore,Organic,52,5,Warm,0,Desktop,Google,3,0,0.8,4,3,100,Good,0,I expected more for the cost.
24099,38,Male,Islamabad,Email,47,11,Hot,8,Tablet,Twitter,4,0,0.4,15,3,90,Good,1,"Happy with the purchase, though not exceptional."
18837,46,Female,Islamabad,Social Media,42,15,Warm,6,Desktop,Direct,5,3,0.6,12,9,193,No Payment,1,The product works well for my needs.
2610,55,Female,Multan,Organic,48,5,Hot,1,Mobile,Twitter,2,0,0.4,23,9,96,Good,0,Not satisfied at all.
19289,44,Female,Peshawar,Organic,58,12,Hot,2,Tablet,ReferralSite,4,0,0.6,1,10,118,Good,0,"It’s okay, but not worth the price."
24771,34,Female,Lahore,Email,60,13,Hot,2,Tablet,Facebook,5,2,0.3,22,9,97,Good,1,It’s a reliable product.
11114,60,Female,Multan,Referral,24,10,Warm,10,Desktop,Direct,1,0,0.7,19,1,83,No Payment,0,Not a fan of the design.
1586,23,Male,Karachi,Organic,28,11,Warm,1,Tablet,Twitter,3,3,0.2,15,6,141,No Payment,0,The product quality is okay.
8609,25,Male,Lahore,Referral,37,12,Hot,2,Tablet,Twitter,5,0,0.3,14,2,75,Good,1,I am generally pleased with the purchase.
4554,26,Female,Islamabad,Organic,33,11,Hot,2,Mobile,ReferralSite,3,0,0.8,18,6,158,No Payment,1,"It’s nice to have, though not life-changing."
5806,59,Male,Rawalpindi,Social Media,56,5,Cold,10,Desktop,Twitter,4,1,0.2,17,8,104,No Payment,0,"It’s just okay, not great."
25298,51,Female,Faisalabad,Social Media,27,2,Warm,7,Tablet,Direct,0,1,0.5,24,7,172,No Payment,0,I might look for alternatives.
8132,39,Male,Karachi,Organic,45,15,Warm,7,Mobile,Google,5,2,0.3,24,4,36,No Payment,1,The quality is impressive for the price.
24086,54,Female,Karachi,Referral,32,10,Warm,8,Mobile,Twitter,2,3,0.5,18,0,81,No Payment,0,Could have been better.
21085,51,Male,Peshawar,Email,27,14,Warm,10,Mobile,Direct,4,0,0.4,21,8,175,Good,0,"It’s passable, but I wouldn’t recommend it."
2375,45,Male,Lahore,Email,20,7,Hot,0,Tablet,Direct,5,2,0.1,10,5,56,Good,0,Not satisfied at all.
23255,51,Female,Gujranwala,Social Media,12,8,Hot,5,Tablet,Google,5,2,0.3,18,7,178,No Payment,0,I might look for alternatives.
4861,32,Male,Islamabad,Organic,17,13,Hot,6,Mobile,Twitter,5,2,0.7,11,9,117,No Payment,1,It does the job as advertised.
3754,43,Female,Quetta,Organic,14,14,Cold,1,Desktop,Direct,4,3,0.8,15,10,186,Good,0,I don't like the product.
1554,29,Female,Karachi,Email,34,12,Hot,0,Desktop,Facebook,5,3,0.4,20,3,82,No Payment,1,Very satisfied with the service.
9901,38,Male,Karachi,Referral,60,13,Hot,4,Tablet,Direct,5,2,0.7,11,9,93,Good,1,"Happy with the purchase, though not exceptional."
3337,39,Female,Karachi,Social Media,20,13,Warm,6,Tablet,Twitter,4,1,0.1,21,5,154,Good,1,Great experience!
20824,34,Male,Gujranwala,Email,42,9,Cold,2,Mobile,Twitter,5,2,0.7,11,0,179,No Payment,0,"It’s just okay, not great."
24125,31,Male,Karachi,Email,36,13,Warm,10,Desktop,ReferralSite,0,0,0.4,19,7,156,Good,1,A decent product with good value.
12028,33,Female,Karachi,Organic,50,14,Cold,9,Desktop,Twitter,4,0,0.4,6,6,129,Good,1,This is exactly what I was looking for.
22459,42,Female,Faisalabad,Organic,6,8,Warm,6,Tablet,ReferralSite,1,3,0.5,23,1,136,Good,0,The experience was frustrating.
13884,31,Male,Islamabad,Social Media,38,14,Cold,6,Tablet,Facebook,1,1,0.5,24,8,129,No Payment,1,"Solid product, works as expected."
4054,49,Female,Rawalpindi,Organic,39,13,Warm,8,Desktop,ReferralSite,1,3,0.5,9,8,31,No Payment,0,"It’s nice, but not what I need."
3887,33,Male,Karachi,Organic,48,13,Hot,3,Tablet,Twitter,3,1,0.2,9,5,26,No Payment,1,The quality is impressive for the price.
24821,57,Male,Faisalabad,Referral,6,9,Warm,1,Mobile,Direct,4,2,0.8,4,2,107,Good,0,It did not meet my expectations.
21836,39,Female,Islamabad,Referral,32,15,Hot,4,Tablet,Google,4,2,0.7,5,1,67,Good,1,It’s a reliable product.
24292,44,Male,Peshawar,Social Media,42,11,Hot,4,Desktop,Google,0,1,0.7,23,3,46,Good,0,I expected more for the cost.
14902,45,Female,Quetta,Referral,23,15,Warm,2,Tablet,Google,4,1,0.1,20,5,46,Good,0,"Not terrible, but I’ve seen better."
25544,55,Male,Islamabad,Referral,56,10,Hot,8,Desktop,Twitter,2,1,0.2,12,1,113,No Payment,0,The quality is below average.
19480,34,Female,Karachi,Social Media,30,13,Cold,6,Mobile,Direct,5,0,0.6,7,8,37,No Payment,1,It has improved my workflow significantly.
12424,29,Female,Sialkot,Organic,15,8,Hot,5,Mobile,Google,0,1,0.1,23,5,71,Good,0,I don't like the product.
16210,40,Female,Karachi,Referral,47,15,Hot,10,Mobile,Facebook,1,3,0.2,9,5,180,Good,1,The product is amazing!
3762,30,Female,Islamabad,Social Media,12,5,Warm,9,Desktop,Direct,2,0,0.6,13,10,92,No Payment,0,"It’s just okay, not great."
16483,20,Female,Peshawar,Referral,56,13,Cold,5,Mobile,Google,1,0,0.6,5,8,113,Good,0,A bit underwhelming overall.
11793,20,Male,Peshawar,Social Media,11,5,Cold,0,Mobile,ReferralSite,3,2,0.5,23,10,49,No Payment,0,"I like it, but the price is too high."
8509,25,Male,Peshawar,Referral,43,9,Hot,2,Tablet,ReferralSite,0,2,0.6,23,5,193,No Payment,0,"Not terrible, but I’ve seen better."
4952,36,Male,Quetta,Email,41,11,Cold,4,Desktop,Google,1,3,0.1,13,9,92,Good,0,The quality is below average.
7704,40,Female,Rawalpindi,Organic,25,3,Cold,8,Tablet,Facebook,5,2,0.2,13,10,35,No Payment,0,Disappointing experience.
17923,48,Male,Islamabad,Organic,13,15,Cold,7,Tablet,Direct,1,1,0.2,2,7,43,No Payment,1,Very satisfied with the service.
13066,29,Female,Islamabad,Social Media,43,12,Hot,9,Tablet,Direct,1,1,0.5,4,10,71,No Payment,1,I use it regularly and it meets my expectations.
10148,43,Male,Lahore,Referral,24,14,Cold,8,Tablet,Direct,5,1,0.3,17,8,186,No Payment,1,This product is quite useful.
21015,56,Male,Gujranwala,Social Media,30,8,Warm,0,Tablet,Google,0,0,0.3,23,5,125,Good,0,Feels like it’s missing something.
21341,50,Female,Peshawar,Email,57,6,Hot,9,Desktop,Google,1,0,0.6,21,6,23,No Payment,0,It’s functional but needs improvements.
25503,31,Female,Karachi,Organic,58,11,Hot,0,Mobile,ReferralSite,0,0,0.1,22,4,61,No Payment,1,I am generally pleased with the purchase.
5409,23,Male,Sialkot,Organic,53,2,Warm,1,Tablet,Twitter,0,3,0.6,19,3,47,Good,0,"It’s passable, but I wouldn’t recommend it."
3392,39,Female,Islamabad,Organic,39,2,Hot,5,Desktop,Google,4,3,0.8,12,8,86,Good,0,I don't like the product.
12770,57,Male,Gujranwala,Email,39,5,Hot,8,Mobile,Google,4,3,0.6,9,9,160,No Payment,0,Feels like it’s missing something.
12521,52,Male,Quetta,Organic,47,11,Hot,6,Desktop,Facebook,4,3,0.2,2,5,142,No Payment,0,"A good product, but I’m not ready to buy."
6880,29,Male,Islamabad,Referral,56,14,Hot,5,Desktop,Facebook,4,2,0.2,23,1,194,Good,1,"Satisfied overall, no major complaints."
16897,24,Male,Faisalabad,Email,60,14,Hot,4,Desktop,Facebook,5,3,0.6,16,8,140,Good,0,The quality is below average.
24660,39,Male,Lahore,Social Media,50,13,Hot,0,Tablet,Direct,5,0,0.5,7,5,35,Good,1,This product is quite useful.
415,30,Male,Karachi,Email,36,12,Hot,9,Tablet,ReferralSite,5,3,0.5,17,9,66,Good,1,A decent product with good value.
10664,44,Female,Sialkot,Email,60,5,Warm,10,Desktop,Direct,0,1,0.8,3,9,64,Good,0,I might look for alternatives.
9679,54,Male,Karachi,Organic,21,5,Warm,6,Mobile,Twitter,2,3,0.2,9,7,49,No Payment,0,It’s functional but needs improvements.
3264,30,Male,Quetta,Organic,49,3,Cold,9,Tablet,Twitter,3,2,0.6,19,2,67,No Payment,0,"It’s okay, but not worth the price."
5551,38,Male,Karachi,Social Media,53,15,Warm,9,Mobile,Facebook,4,0,0.6,5,10,177,Good,1,"Good quality, but there’s room for improvement."
13231,34,Female,Islamabad,Referral,24,13,Warm,10,Mobile,Facebook,1,0,0.6,14,4,165,Good,1,It’s a reliable product.
3054,32,Male,Lahore,Organic,44,15,Hot,6,Mobile,Facebook,1,3,0.4,11,0,27,No Payment,1,"Happy with the purchase, though not exceptional."
25355,27,Male,Gujranwala,Social Media,27,3,Cold,7,Mobile,Facebook,1,2,0.4,6,9,88,Good,0,It’s functional but needs improvements.
21318,44,Male,Rawalpindi,Referral,23,15,Cold,10,Mobile,Google,2,2,0.4,2,0,87,No Payment,0,I might look for alternatives.
15842,54,Female,Gujranwala,Email,23,7,Cold,2,Desktop,Direct,1,3,0.2,24,2,48,Good,0,The product quality is okay.
10277,53,Male,Lahore,Referral,22,4,Hot,4,Tablet,Twitter,4,0,0.6,16,7,44,Good,0,Feels like it’s missing something.
23718,40,Female,Lahore,Email,8,14,Warm,7,Mobile,Facebook,5,3,0.5,8,7,120,No Payment,1,"Satisfied overall, no major complaints."
5989,27,Female,Islamabad,Organic,45,13,Hot,10,Tablet,Twitter,2,2,0.5,14,5,188,No Payment,1,It does the job as advertised.
22011,50,Female,Islamabad,Organic,46,15,Warm,10,Mobile,Google,2,3,0.4,12,7,171,Good,1,It has improved my workflow significantly.
2805,34,Female,Multan,Social Media,21,5,Cold,0,Mobile,ReferralSite,0,3,0.8,11,4,149,No Payment,0,Disappointing experience.
6108,59,Female,Karachi,Email,48,5,Cold,2,Desktop,ReferralSite,0,1,0.4,13,1,87,No Payment,0,A bit underwhelming overall.
22571,35,Male,Islamabad,Organic,5,13,Warm,9,Mobile,Google,5,1,0.8,5,5,44,No Payment,1,I use it regularly and it meets my expectations.
6499,31,Male,Lahore,Organic,12,3,Warm,2,Desktop,Twitter,2,2,0.2,13,10,74,No Payment,0,The product quality is okay.
15461,45,Male,Lahore,Referral,31,14,Warm,8,Desktop,Facebook,0,0,0.3,23,8,59,Good,1,"It’s nice to have, though not life-changing."
1542,34,Male,Karachi,Email,32,14,Warm,10,Mobile,Google,5,2,0.4,17,8,102,No Payment,1,The product is amazing!
20554,30,Female,Lahore,Referral,16,15,Cold,7,Tablet,Twitter,0,3,0.1,12,4,188,Good,1,Very satisfied with the service.
6716,59,Male,Sialkot,Organic,24,15,Hot,1,Mobile,Direct,1,0,0.5,14,9,64,Good,0,"A good product, but I’m not ready to buy."
24465,28,Female,Lahore,Email,35,11,Hot,9,Mobile,ReferralSite,2,3,0.6,1,5,72,Good,1,"Satisfied overall, no major complaints."
18097,36,Male,Karachi,Social Media,53,11,Hot,1,Mobile,Facebook,3,3,0.2,4,5,143,No Payment,1,Great experience!
10688,34,Female,Islamabad,Organic,42,14,Hot,3,Mobile,Facebook,1,3,0.5,11,3,36,Good,1,"It’s nice to have, though not life-changing."
5420,55,Female,Peshawar,Organic,45,4,Hot,10,Desktop,Facebook,5,3,0.3,8,2,52,Good,0,I quite like the product.
5296,32,Male,Quetta,Social Media,52,7,Hot,5,Desktop,Twitter,5,1,0.6,11,7,139,Good,0,A bit underwhelming overall.
24275,35,Male,Karachi,Organic,21,15,Hot,5,Tablet,ReferralSite,2,2,0.6,12,0,48,No Payment,0,The product has potential.
6343,46,Female,Karachi,Referral,22,10,Cold,1,Mobile,Direct,5,3,0.8,1,3,143,Good,0,Not a fan of the design.
2526,26,Female,Karachi,Referral,11,2,Hot,5,Desktop,Twitter,2,1,0.1,5,2,66,Good,0,"It’s okay, but not worth the price."
24628,55,Male,Sialkot,Organic,6,13,Cold,7,Desktop,Google,3,3,0.4,20,3,184,Good,0,I expected more for the cost.
25476,42,Female,Quetta,Email,41,9,Cold,7,Desktop,Facebook,2,3,0.4,5,8,160,Good,0,"It’s passable, but I wouldn’t recommend it."
2245,50,Female,Gujranwala,Referral,38,14,Warm,0,Mobile,Direct,4,2,0.5,2,9,68,No Payment,0,I might look for alternatives.
15612,26,Male,Lahore,Organic,31,12,Hot,2,Desktop,Twitter,2,1,0.1,17,9,24,No Payment,1,"Solid product, works as expected."
1502,54,Female,Karachi,Social Media,38,5,Hot,8,Mobile,Twitter,1,1,0.5,21,5,41,No Payment,0,Feels like it’s missing something.
15665,43,Female,Faisalabad,Organic,58,14,Cold,2,Desktop,Google,2,1,0.5,2,8,96,No Payment,0,The quality is below average.
6664,41,Female,Lahore,Social Media,55,14,Cold,5,Tablet,Google,3,1,0.6,14,10,43,No Payment,0,"I like it, but the price is too high."
25444,28,Female,Karachi,Social Media,33,4,Warm,3,Mobile,Facebook,3,0,0.7,19,10,182,Good,0,I might look for alternatives.
15905,31,Female,Sialkot,Social Media,28,2,Cold,3,Desktop,Twitter,4,0,0.7,23,1,90,Good,0,A bit underwhelming overall.
23960,42,Female,Gujranwala,Social Media,55,3,Hot,4,Mobile,Direct,2,3,0.2,3,2,123,No Payment,0,"It’s useful, but not for my current situation."
12371,39,Male,Lahore,Social Media,42,15,Hot,1,Desktop,Twitter,1,0,0.6,8,9,104,Good,1,Great experience!
14550,53,Female,Gujranwala,Social Media,24,9,Cold,4,Desktop,Direct,2,2,0.1,18,2,58,Good,0,I expected more for the cost.
18162,41,Male,Rawalpindi,Organic,41,9,Hot,8,Mobile,Facebook,3,2,0.7,20,4,174,Good,0,The quality is below average.
5888,29,Female,Quetta,Organic,7,11,Cold,4,Desktop,Facebook,4,2,0.7,15,9,123,No Payment,0,"It’s useful, but not for my current situation."
23286,40,Male,Karachi,Organic,39,3,Cold,10,Tablet,Facebook,3,0,0.1,6,1,107,No Payment,0,"Not terrible, but I’ve seen better."
19742,41,Female,Islamabad,Social Media,9,15,Cold,3,Tablet,Twitter,1,3,0.8,20,0,146,No Payment,0,Not a fan of the design.
4109,36,Female,Karachi,Organic,51,12,Hot,1,Mobile,ReferralSite,0,2,0.2,14,3,113,No Payment,1,"Good quality, but there’s room for improvement."
4032,33,Female,Multan,Referral,15,7,Cold,3,Mobile,Facebook,4,1,0.8,7,1,93,Good,0,"It’s decent, but not for me."
14985,25,Female,Faisalabad,Email,34,14,Warm,6,Mobile,Google,1,3,0.2,23,2,153,Good,0,"It’s decent, but not for me."
23402,56,Female,Sialkot,Social Media,17,9,Hot,10,Tablet,Direct,3,3,0.7,18,8,61,No Payment,0,The quality is below average.
5749,21,Female,Rawalpindi,Email,5,10,Warm,10,Mobile,Direct,2,0,0.8,1,7,30,No Payment,0,I expected more for the cost.
16249,34,Female,Karachi,Organic,42,11,Hot,5,Mobile,Facebook,1,0,0.4,20,5,50,No Payment,1,"Solid product, works as expected."
2229,29,Male,Lahore,Social Media,54,11,Hot,7,Desktop,Facebook,5,0,0.6,12,8,39,Good,1,A good choice for anyone considering it.
20471,35,Male,Lahore,Email,56,13,Warm,6,Tablet,Twitter,4,3,0.3,15,5,98,Good,1,"It’s nice to have, though not life-changing."
16920,42,Female,Peshawar,Email,40,11,Hot,4,Desktop,Facebook,1,2,0.5,10,8,187,Good,0,"It’s decent, but not for me."
9991,36,Female,Karachi,Social Media,8,15,Cold,9,Tablet,Google,2,3,0.5,10,9,137,No Payment,1,A good choice for anyone considering it.
18283,32,Male,Karachi,Organic,47,15,Cold,9,Desktop,Facebook,3,2,0.4,14,6,178,Good,1,Very satisfied with the service.
10774,20,Male,Lahore,Referral,16,11,Hot,7,Tablet,Twitter,2,0,0.8,16,9,99,Good,0,The experience was frustrating.
12450,32,Male,Islamabad,Email,23,14,Hot,7,Tablet,Twitter,0,3,0.7,6,10,76,No Payment,1,It does the job as advertised.
24399,37,Female,Karachi,Organic,34,13,Hot,2,Mobile,Direct,5,3,0.5,8,8,85,Good,1,This product is quite useful.
8856,39,Female,Rawalpindi,Referral,17,7,Hot,2,Tablet,Google,5,0,0.7,4,1,165,Good,0,It’s functional but needs improvements.
22797,60,Male,Multan,Email,19,11,Warm,7,Tablet,Google,0,2,0.1,22,1,102,Good,0,It’s functional but needs improvements.
15732,47,Female,Islamabad,Social Media,9,7,Warm,3,Mobile,Facebook,0,3,0.3,8,2,104,Good,0,"It’s decent, but not for me."
22362,40,Female,Islamabad,Social Media,34,13,Cold,7,Desktop,ReferralSite,1,3,0.7,3,10,159,No Payment,1,"Satisfied overall, no major complaints."
10532,43,Male,Multan,Social Media,45,14,Hot,2,Desktop,ReferralSite,1,3,0.8,20,1,27,Good,0,I expected more for the cost.
20120,40,Male,Karachi,Email,45,15,Cold,10,Mobile,Google,5,0,0.3,9,6,132,No Payment,1,"Solid product, works as expected."
10816,45,Female,Multan,Organic,22,7,Warm,1,Desktop,Twitter,5,1,0.3,11,4,103,No Payment,0,A bit underwhelming overall.
8223,44,Female,Lahore,Organic,26,13,Cold,8,Desktop,Facebook,2,1,0.7,24,4,123,Good,1,"Satisfied overall, no major complaints."
6876,41,Male,Sialkot,Social Media,18,14,Warm,9,Mobile,Direct,0,3,0.4,8,3,177,No Payment,0,The product is not bad.
