LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
202,21,Male,Faisalabad,Organic,34,4,Cold,3,Tablet,Facebook,0,0,0.5,12,2,135,No Payment,0,"It’s okay, but not worth the price."
203,57,Male,Rawalpindi,Organic,30,7,Hot,8,Desktop,ReferralSite,3,1,0.6,15,3,155,No Payment,0,"It’s useful, but not for my current situation."
204,55,Female,Quetta,Social Media,16,9,Hot,10,Desktop,Direct,0,0,0.1,24,9,131,No Payment,0,The product is not bad.
205,34,Female,Sialkot,Referral,37,9,Hot,3,Desktop,Direct,2,0,0.4,15,1,126,Good,0,I expected more for the cost.
206,57,Female,Karachi,Referral,18,11,Cold,8,Tablet,Google,2,0,0.7,4,5,32,Good,0,Feels like it’s missing something.
207,34,Male,Gujranwala,Social Media,33,3,Cold,4,Desktop,ReferralSite,4,2,0.5,15,2,128,Good,0,"Not terrible, but I’ve seen better."
208,20,Male,Peshawar,Organic,43,3,Hot,7,Tablet,Direct,2,1,0.8,12,3,21,Good,0,The product is not bad.
209,24,Female,Gujranwala,Social Media,60,11,Cold,5,Desktop,Twitter,2,3,0.3,20,2,20,Good,0,"A good product, but I’m not ready to buy."
210,60,Female,Karachi,Organic,29,13,Warm,9,Mobile,Google,4,3,0.8,5,5,76,Good,0,"Not terrible, but I’ve seen better."
211,23,Male,Gujranwala,Referral,36,11,Hot,4,Mobile,ReferralSite,5,3,0.3,7,3,135,Good,0,Not satisfied at all.
212,34,Male,Gujranwala,Referral,28,14,Cold,3,Tablet,Facebook,1,0,0.8,11,3,85,No Payment,0,I expected more for the cost.
213,24,Male,Rawalpindi,Social Media,29,5,Hot,1,Mobile,Google,5,0,0.3,21,4,98,Good,0,Not satisfied at all.
214,22,Male,Multan,Referral,30,9,Cold,0,Desktop,Google,1,3,0.4,20,7,20,Good,0,I quite like the product.
215,41,Female,Gujranwala,Social Media,19,13,Hot,0,Tablet,Direct,1,0,0.5,19,1,54,No Payment,0,"It’s useful, but not for my current situation."
216,24,Female,Multan,Referral,49,2,Hot,3,Tablet,Google,2,2,0.4,4,3,120,No Payment,0,"It’s just okay, not great."
217,52,Female,Multan,Email,34,10,Hot,0,Desktop,Facebook,5,0,0.6,23,9,120,Good,0,"Not terrible, but I’ve seen better."
218,35,Female,Gujranwala,Email,30,12,Cold,2,Tablet,Google,4,2,0.8,21,10,30,No Payment,0,The experience was frustrating.
219,37,Male,Rawalpindi,Email,20,8,Cold,5,Tablet,Facebook,5,0,0.7,16,10,102,Good,0,"It’s useful, but not for my current situation."
220,51,Male,Peshawar,Social Media,52,15,Cold,5,Tablet,Twitter,2,3,0.5,12,8,51,Good,0,The quality is below average.
221,33,Female,Faisalabad,Social Media,59,6,Warm,0,Tablet,Facebook,0,0,0.6,9,3,147,Good,0,The quality is below average.
222,54,Female,Multan,Email,33,12,Hot,2,Mobile,Facebook,1,0,0.3,5,10,113,No Payment,0,"It’s nice, but not what I need."
223,28,Female,Faisalabad,Social Media,17,2,Warm,2,Tablet,Twitter,0,0,0.5,7,9,102,No Payment,0,A bit underwhelming overall.
224,56,Male,Gujranwala,Social Media,54,4,Cold,8,Desktop,Facebook,2,3,0.7,12,2,63,No Payment,0,Feels like it’s missing something.
225,56,Female,Quetta,Social Media,17,13,Hot,10,Tablet,Google,5,3,0.2,2,8,127,Good,0,I don't like the product.
226,50,Male,Multan,Social Media,60,14,Hot,6,Mobile,Direct,0,3,0.5,13,2,106,Good,0,The product quality is okay.
227,35,Female,Sialkot,Organic,56,7,Cold,8,Desktop,Google,1,3,0.6,11,5,80,No Payment,0,"I like it, but the price is too high."
228,50,Female,Quetta,Email,59,11,Warm,4,Desktop,Twitter,0,0,0.7,15,4,47,No Payment,0,"It’s nice, but not what I need."
229,46,Male,Sialkot,Social Media,26,9,Cold,4,Mobile,Direct,2,2,0.1,22,6,185,Good,0,The experience was frustrating.
230,32,Female,Sialkot,Referral,21,15,Hot,7,Mobile,Twitter,2,3,0.8,24,2,67,Good,0,Disappointing experience.
231,26,Male,Quetta,Organic,34,9,Cold,0,Tablet,Google,3,0,0.6,12,4,54,Good,0,This product didn’t work well for me.
232,26,Female,Faisalabad,Social Media,14,15,Hot,5,Desktop,Google,3,3,0.3,21,6,40,Good,0,Feels like it’s missing something.
233,47,Male,Islamabad,Organic,53,2,Hot,8,Desktop,Google,2,2,0.5,3,1,50,Good,0,"It’s just okay, not great."
234,42,Female,Multan,Referral,52,8,Cold,0,Tablet,Direct,1,2,0.5,1,7,130,Good,0,"It’s useful, but not for my current situation."
235,47,Female,Faisalabad,Email,22,7,Cold,3,Desktop,Facebook,4,3,0.2,9,8,62,Good,0,Disappointing experience.
236,46,Male,Islamabad,Email,6,2,Cold,5,Desktop,Direct,1,2,0.3,4,5,24,Good,0,Feels like it’s missing something.
237,49,Female,Sialkot,Referral,9,10,Warm,8,Mobile,Google,2,1,0.3,6,2,31,No Payment,0,"It’s okay, but not worth the price."
238,23,Female,Karachi,Organic,38,7,Hot,7,Mobile,Direct,5,3,0.7,18,8,48,Good,0,It’s functional but needs improvements.
239,26,Male,Faisalabad,Referral,43,11,Hot,0,Tablet,ReferralSite,4,1,0.1,14,9,103,No Payment,0,Could have been better.
240,23,Female,Rawalpindi,Social Media,9,12,Hot,7,Desktop,ReferralSite,4,0,0.3,11,6,159,No Payment,0,I don't like the product.
241,45,Male,Peshawar,Referral,28,14,Cold,2,Desktop,Facebook,0,3,0.3,21,8,113,No Payment,0,I don't like the product.
242,41,Male,Gujranwala,Social Media,44,15,Warm,9,Mobile,Direct,2,3,0.2,18,9,100,Good,0,"It’s okay, but not worth the price."
243,26,Male,Islamabad,Social Media,50,15,Cold,0,Mobile,Direct,4,3,0.2,23,4,70,No Payment,0,It’s functional but needs improvements.
244,35,Female,Quetta,Referral,44,10,Cold,0,Desktop,Facebook,4,1,0.2,24,0,153,Good,0,I don't like the product.
245,32,Male,Multan,Social Media,11,13,Cold,8,Tablet,Twitter,4,0,0.2,3,8,185,No Payment,0,I quite like the product.
246,32,Female,Peshawar,Email,5,7,Cold,10,Desktop,Google,3,0,0.4,11,7,131,No Payment,0,"It’s passable, but I wouldn’t recommend it."
247,54,Female,Gujranwala,Email,40,12,Cold,7,Mobile,ReferralSite,2,2,0.5,2,9,184,No Payment,0,The product quality is okay.
248,48,Male,Faisalabad,Email,48,11,Warm,9,Desktop,Direct,1,2,0.3,10,5,92,No Payment,0,It did not meet my expectations.
249,28,Female,Sialkot,Email,26,6,Hot,8,Desktop,ReferralSite,1,2,0.4,18,8,21,Good,0,Not as reliable as I hoped.
250,47,Female,Quetta,Email,31,3,Warm,10,Tablet,ReferralSite,2,1,0.1,21,6,188,No Payment,0,Not a fan of the design.
251,31,Male,Gujranwala,Email,52,10,Hot,5,Tablet,Twitter,1,1,0.7,10,3,67,Good,0,Not a fan of the design.
252,37,Female,Multan,Email,52,3,Warm,8,Tablet,Direct,1,3,0.7,11,3,151,Good,0,I quite like the product.
253,49,Female,Karachi,Email,45,6,Hot,10,Mobile,Facebook,4,3,0.7,4,7,120,No Payment,0,"Not terrible, but I’ve seen better."
254,35,Male,Quetta,Organic,39,13,Cold,3,Mobile,Google,4,0,0.7,19,8,158,No Payment,0,A bit underwhelming overall.
255,24,Male,Gujranwala,Email,54,7,Cold,5,Desktop,Twitter,0,0,0.5,18,6,160,Good,0,"A good product, but I’m not ready to buy."
256,48,Male,Peshawar,Referral,38,4,Hot,0,Tablet,Twitter,0,1,0.7,24,3,22,Good,0,Disappointing experience.
257,55,Male,Quetta,Organic,29,9,Hot,5,Desktop,ReferralSite,1,1,0.4,15,1,173,No Payment,0,"It’s decent, but not for me."
258,26,Female,Islamabad,Organic,12,5,Hot,1,Tablet,Google,1,1,0.7,24,9,79,Good,0,The experience was frustrating.
259,23,Male,Multan,Referral,26,13,Hot,9,Desktop,Google,5,2,0.8,10,0,86,No Payment,0,"It’s just okay, not great."
260,54,Male,Rawalpindi,Email,58,3,Hot,1,Tablet,Google,2,2,0.2,19,2,69,No Payment,0,The experience was frustrating.
261,20,Female,Karachi,Referral,28,10,Hot,5,Tablet,Twitter,4,2,0.7,8,9,100,Good,0,Not a fan of the design.
262,25,Male,Gujranwala,Social Media,28,4,Cold,0,Mobile,Google,4,1,0.6,6,1,66,Good,0,I expected more for the cost.
263,35,Male,Lahore,Organic,55,13,Cold,4,Tablet,Twitter,3,0,0.5,13,8,106,Good,0,I might look for alternatives.
264,30,Male,Multan,Email,17,12,Warm,9,Tablet,Twitter,3,2,0.8,18,1,78,Good,0,It’s functional but needs improvements.
265,46,Male,Gujranwala,Organic,25,6,Hot,5,Desktop,Twitter,0,2,0.1,23,5,87,Good,0,A bit underwhelming overall.
266,51,Female,Karachi,Social Media,9,5,Hot,9,Tablet,Twitter,5,1,0.2,21,0,126,Good,0,Feels like it’s missing something.
267,50,Male,Gujranwala,Social Media,52,10,Warm,1,Tablet,Twitter,4,0,0.4,1,0,42,Good,0,"It’s okay, but not worth the price."
268,33,Male,Peshawar,Referral,20,5,Hot,3,Mobile,ReferralSite,4,1,0.4,20,5,87,Good,0,I might look for alternatives.
269,45,Female,Quetta,Email,25,12,Warm,0,Tablet,Google,1,0,0.2,6,0,122,Good,0,Not a fan of the design.
270,23,Female,Gujranwala,Social Media,48,6,Hot,9,Desktop,Google,1,2,0.7,2,9,100,Good,0,The quality is below average.
271,30,Male,Sialkot,Referral,51,7,Hot,10,Tablet,Twitter,1,2,0.6,6,6,66,No Payment,0,I might look for alternatives.
272,44,Male,Faisalabad,Referral,41,14,Warm,6,Tablet,Twitter,4,3,0.2,1,4,151,No Payment,0,The quality is below average.
273,20,Female,Multan,Organic,15,6,Hot,2,Mobile,Facebook,4,1,0.3,11,4,195,Good,0,Not a fan of the design.
274,44,Male,Lahore,Referral,60,4,Warm,9,Desktop,ReferralSite,5,0,0.3,24,9,104,Good,0,"It’s nice, but not what I need."
275,36,Female,Lahore,Referral,8,3,Warm,2,Mobile,Direct,1,1,0.2,22,0,150,No Payment,0,Not as reliable as I hoped.
276,49,Male,Sialkot,Referral,34,3,Hot,3,Tablet,Facebook,3,0,0.3,13,4,42,No Payment,0,I don't like the product.
277,38,Female,Rawalpindi,Referral,30,8,Hot,4,Desktop,ReferralSite,1,2,0.8,23,4,46,Good,0,Feels like it’s missing something.
278,47,Female,Islamabad,Referral,31,6,Warm,9,Tablet,Direct,5,1,0.3,16,1,31,Good,0,Could have been better.
279,55,Female,Faisalabad,Referral,36,6,Hot,7,Desktop,Google,0,0,0.6,20,6,53,Good,0,It’s functional but needs improvements.
280,51,Male,Peshawar,Social Media,43,8,Hot,4,Tablet,Direct,0,0,0.4,1,8,77,No Payment,0,A bit underwhelming overall.
281,29,Female,Quetta,Email,38,10,Cold,9,Desktop,Facebook,2,0,0.1,20,9,39,No Payment,0,"It’s passable, but I wouldn’t recommend it."
282,32,Female,Lahore,Social Media,49,3,Warm,1,Mobile,Direct,5,3,0.2,19,4,30,Good,0,Not satisfied at all.
283,38,Male,Sialkot,Organic,38,15,Hot,3,Mobile,Direct,3,0,0.6,5,9,125,Good,0,Didn’t quite work as expected.
284,33,Male,Sialkot,Email,44,12,Hot,5,Mobile,Twitter,4,2,0.7,9,2,49,Good,0,The product has potential.
285,23,Male,Sialkot,Referral,42,8,Hot,7,Desktop,Google,1,1,0.1,15,6,41,No Payment,0,Disappointing experience.
286,57,Male,Islamabad,Email,31,15,Hot,2,Desktop,Google,3,1,0.7,7,10,170,Good,0,"I’m satisfied, but it’s not a fit for me."
287,54,Male,Quetta,Social Media,37,4,Hot,9,Desktop,Twitter,4,0,0.3,16,4,49,Good,0,I expected more for the cost.
288,23,Male,Multan,Social Media,21,8,Hot,4,Tablet,Google,1,0,0.6,2,9,72,No Payment,0,This product didn’t work well for me.
289,40,Female,Islamabad,Referral,13,5,Cold,9,Desktop,Direct,5,3,0.3,4,4,182,No Payment,0,It did not meet my expectations.
290,23,Female,Rawalpindi,Referral,56,5,Cold,6,Mobile,Twitter,2,2,0.1,12,6,183,No Payment,0,"It’s just okay, not great."
291,23,Male,Quetta,Email,36,11,Hot,2,Tablet,ReferralSite,4,0,0.6,17,3,35,No Payment,0,The product is not bad.
292,57,Male,Lahore,Email,26,12,Warm,10,Mobile,Facebook,2,0,0.1,10,6,45,No Payment,0,"A good product, but I’m not ready to buy."
293,50,Female,Karachi,Organic,52,3,Warm,6,Tablet,Direct,4,1,0.7,14,5,68,Good,0,Feels like it’s missing something.
294,52,Female,Karachi,Referral,40,12,Cold,0,Desktop,Google,3,3,0.7,3,3,162,No Payment,0,"It’s just okay, not great."
295,53,Female,Islamabad,Referral,55,4,Cold,0,Mobile,Facebook,3,1,0.4,6,2,149,Good,0,A bit underwhelming overall.
296,30,Female,Sialkot,Organic,23,8,Warm,1,Desktop,Google,4,1,0.5,7,4,35,No Payment,0,"It’s nice, but not what I need."
297,23,Male,Multan,Referral,48,7,Hot,0,Mobile,ReferralSite,3,1,0.5,8,9,21,No Payment,0,"It’s useful, but not for my current situation."
298,52,Female,Sialkot,Organic,45,9,Warm,5,Desktop,Direct,5,1,0.5,23,2,101,Good,0,"It’s nice, but not what I need."
299,25,Male,Peshawar,Email,29,14,Warm,7,Desktop,Google,1,0,0.3,5,0,122,No Payment,0,"I’m satisfied, but it’s not a fit for me."
300,31,Male,Rawalpindi,Referral,54,10,Warm,7,Mobile,Facebook,0,3,0.2,13,6,174,Good,0,The product has potential.
301,24,Female,Multan,Referral,30,7,Hot,3,Tablet,Direct,4,1,0.3,4,7,174,No Payment,0,It’s functional but needs improvements.
302,58,Female,Lahore,Social Media,45,4,Warm,2,Mobile,Twitter,0,0,0.5,16,0,106,Good,0,"It’s passable, but I wouldn’t recommend it."
303,24,Male,Gujranwala,Referral,13,7,Hot,7,Mobile,Direct,4,1,0.5,16,2,91,No Payment,0,I might look for alternatives.
304,35,Male,Quetta,Social Media,17,5,Hot,6,Tablet,Facebook,1,2,0.8,6,0,189,Good,0,Disappointing experience.
305,45,Female,Multan,Referral,24,12,Warm,4,Tablet,Facebook,5,3,0.3,2,0,144,Good,0,The product is not bad.
306,27,Female,Quetta,Organic,22,3,Cold,2,Desktop,Google,3,2,0.3,21,6,171,Good,0,"A good product, but I’m not ready to buy."
307,56,Male,Karachi,Social Media,43,4,Hot,10,Desktop,Google,1,2,0.2,18,6,71,No Payment,0,It’s functional but needs improvements.
308,35,Female,Multan,Social Media,30,14,Cold,5,Desktop,ReferralSite,2,0,0.1,7,4,65,Good,0,I expected more for the cost.
309,57,Male,Rawalpindi,Email,56,6,Warm,10,Tablet,ReferralSite,0,0,0.4,2,1,118,No Payment,0,I expected more for the cost.
310,58,Female,Islamabad,Social Media,16,2,Cold,6,Tablet,Google,3,0,0.5,1,4,162,No Payment,0,I expected more for the cost.
311,22,Male,Karachi,Organic,13,3,Cold,6,Desktop,Direct,4,1,0.7,19,0,52,No Payment,0,I might look for alternatives.
312,59,Male,Sialkot,Social Media,34,3,Warm,2,Desktop,Direct,0,3,0.2,1,1,102,Good,0,Didn’t quite work as expected.
313,25,Male,Rawalpindi,Organic,39,14,Cold,4,Mobile,ReferralSite,3,3,0.5,21,3,95,Good,0,The product is not bad.
314,46,Male,Peshawar,Email,35,3,Hot,2,Desktop,ReferralSite,1,1,0.1,19,8,61,No Payment,0,Not satisfied at all.
315,57,Female,Lahore,Social Media,29,9,Warm,1,Desktop,Facebook,3,1,0.3,12,6,103,Good,0,"It’s decent, but not for me."
316,56,Male,Rawalpindi,Social Media,59,3,Cold,6,Mobile,Twitter,4,0,0.1,22,5,123,No Payment,0,Not satisfied at all.
317,53,Female,Karachi,Organic,10,15,Cold,2,Desktop,Direct,5,1,0.3,2,8,120,Good,0,I don't like the product.
318,40,Female,Lahore,Email,54,6,Cold,6,Tablet,Direct,0,1,0.3,8,9,118,Good,0,Not satisfied at all.
319,36,Male,Faisalabad,Social Media,38,15,Hot,2,Mobile,Google,5,0,0.8,17,1,122,Good,0,I don't like the product.
320,33,Female,Faisalabad,Organic,49,10,Cold,8,Mobile,Direct,4,1,0.7,8,1,197,Good,0,A bit underwhelming overall.
321,40,Female,Peshawar,Social Media,35,9,Cold,0,Desktop,Direct,0,2,0.1,22,2,137,No Payment,0,"I’m satisfied, but it’s not a fit for me."
322,35,Female,Faisalabad,Social Media,5,4,Hot,9,Tablet,Google,5,2,0.5,3,7,38,Good,0,Disappointing experience.
323,36,Male,Lahore,Organic,27,11,Cold,7,Desktop,ReferralSite,3,3,0.7,18,7,138,No Payment,0,Not satisfied at all.
324,45,Male,Sialkot,Email,35,4,Warm,8,Tablet,Google,1,2,0.4,7,8,144,No Payment,0,The quality is below average.
325,28,Female,Quetta,Organic,6,15,Hot,9,Tablet,Direct,5,0,0.5,3,9,90,Good,0,The product is not bad.
326,39,Male,Islamabad,Email,38,9,Hot,7,Mobile,Google,4,3,0.2,14,2,123,Good,0,Could have been better.
327,49,Male,Sialkot,Organic,12,12,Hot,9,Tablet,Google,0,0,0.2,3,9,198,Good,0,"It’s okay, but not worth the price."
328,40,Female,Faisalabad,Organic,8,8,Warm,6,Mobile,Google,4,2,0.2,1,2,23,Good,0,Could have been better.
329,24,Female,Lahore,Organic,42,3,Hot,3,Tablet,Twitter,2,0,0.6,21,2,57,Good,0,"It’s useful, but not for my current situation."
330,20,Male,Karachi,Email,9,10,Hot,8,Tablet,Facebook,2,1,0.6,12,6,189,No Payment,0,"A good product, but I’m not ready to buy."
331,49,Male,Rawalpindi,Organic,18,11,Cold,1,Desktop,Facebook,0,1,0.8,19,4,68,Good,0,I don't like the product.
332,59,Female,Peshawar,Organic,24,5,Cold,9,Desktop,Direct,5,3,0.5,3,3,48,No Payment,0,Not satisfied at all.
333,56,Male,Quetta,Referral,55,9,Hot,4,Mobile,Twitter,2,1,0.2,23,6,104,Good,0,Not satisfied at all.
334,26,Male,Multan,Social Media,17,15,Cold,8,Mobile,ReferralSite,3,3,0.4,15,10,63,No Payment,0,The product is not bad.
335,24,Female,Gujranwala,Organic,56,9,Hot,6,Tablet,Facebook,0,0,0.2,2,2,54,No Payment,0,"It’s nice, but not what I need."
336,54,Male,Karachi,Social Media,24,7,Hot,0,Mobile,Google,5,2,0.6,24,8,167,No Payment,0,Not satisfied at all.
337,33,Male,Peshawar,Referral,14,14,Cold,6,Mobile,Google,1,1,0.1,3,2,84,No Payment,0,The experience was frustrating.
338,52,Female,Sialkot,Organic,42,11,Hot,5,Mobile,Google,5,3,0.5,9,5,178,No Payment,0,The experience was frustrating.
339,36,Male,Rawalpindi,Email,31,10,Hot,1,Mobile,Facebook,1,2,0.4,17,7,148,No Payment,0,It’s functional but needs improvements.
340,28,Male,Islamabad,Referral,31,10,Warm,2,Desktop,ReferralSite,1,3,0.4,18,7,57,No Payment,0,"It’s nice, but not what I need."
341,42,Female,Gujranwala,Referral,24,8,Hot,4,Desktop,ReferralSite,1,0,0.4,7,8,63,No Payment,0,"It’s useful, but not for my current situation."
342,24,Female,Sialkot,Social Media,18,6,Warm,4,Mobile,Direct,2,0,0.5,16,8,92,No Payment,0,"I’m satisfied, but it’s not a fit for me."
343,35,Male,Faisalabad,Social Media,11,4,Warm,7,Tablet,ReferralSite,4,2,0.2,24,6,170,Good,0,It did not meet my expectations.
344,43,Female,Karachi,Email,14,4,Cold,5,Tablet,Direct,5,3,0.3,20,8,63,Good,0,It’s functional but needs improvements.
345,38,Male,Lahore,Email,12,5,Cold,5,Desktop,ReferralSite,4,0,0.2,10,1,190,Good,0,"It’s passable, but I wouldn’t recommend it."
346,30,Male,Lahore,Organic,37,3,Hot,10,Desktop,Google,3,2,0.5,21,5,70,Good,0,Disappointing experience.
347,48,Male,Quetta,Referral,45,4,Hot,9,Tablet,ReferralSite,5,0,0.6,7,10,51,No Payment,0,"I’m satisfied, but it’s not a fit for me."
348,54,Male,Lahore,Social Media,39,14,Cold,9,Tablet,Direct,1,2,0.8,18,0,75,No Payment,0,"It’s just okay, not great."
349,39,Male,Rawalpindi,Referral,25,11,Warm,8,Desktop,Twitter,5,1,0.6,10,3,68,Good,0,"A good product, but I’m not ready to buy."
350,59,Female,Karachi,Organic,12,11,Warm,10,Mobile,Google,3,2,0.2,9,10,159,No Payment,0,The product has potential.
351,53,Male,Rawalpindi,Email,38,11,Cold,10,Desktop,ReferralSite,2,1,0.3,23,10,141,No Payment,0,Feels like it’s missing something.
352,20,Female,Quetta,Organic,14,5,Warm,5,Tablet,ReferralSite,5,1,0.5,5,5,50,No Payment,0,I don't like the product.
353,55,Male,Karachi,Email,10,14,Warm,2,Mobile,Facebook,0,1,0.4,4,8,91,Good,0,Could have been better.
354,39,Male,Sialkot,Organic,52,8,Warm,0,Tablet,Twitter,4,0,0.7,8,7,81,Good,0,Didn’t quite work as expected.
355,26,Female,Quetta,Referral,47,9,Hot,0,Mobile,Twitter,2,1,0.2,22,0,132,No Payment,0,The product quality is okay.
356,28,Male,Lahore,Email,30,7,Warm,8,Desktop,Direct,1,2,0.6,17,0,163,Good,0,This product didn’t work well for me.
357,36,Female,Gujranwala,Referral,21,8,Warm,5,Mobile,Twitter,1,2,0.7,3,7,117,No Payment,0,This product didn’t work well for me.
358,27,Female,Faisalabad,Social Media,54,12,Hot,9,Tablet,ReferralSite,5,0,0.2,7,7,150,No Payment,0,Not as reliable as I hoped.
359,26,Female,Peshawar,Organic,14,15,Warm,1,Mobile,Twitter,3,0,0.1,21,2,22,No Payment,0,"A good product, but I’m not ready to buy."
360,55,Male,Quetta,Email,8,11,Hot,2,Desktop,Direct,0,1,0.5,2,8,194,No Payment,0,"A good product, but I’m not ready to buy."
361,29,Male,Sialkot,Organic,57,13,Cold,10,Tablet,ReferralSite,4,1,0.6,5,9,153,No Payment,0,Not satisfied at all.
362,37,Female,Karachi,Social Media,5,13,Hot,0,Desktop,Direct,1,3,0.5,24,0,99,No Payment,0,The quality is below average.
363,38,Male,Gujranwala,Organic,8,9,Cold,9,Tablet,ReferralSite,1,1,0.1,7,9,78,No Payment,0,Didn’t quite work as expected.
364,58,Female,Quetta,Social Media,43,5,Warm,3,Tablet,Direct,1,3,0.4,19,10,89,Good,0,"A good product, but I’m not ready to buy."
365,33,Male,Quetta,Social Media,5,3,Cold,9,Desktop,Direct,0,3,0.1,2,3,176,Good,0,This product didn’t work well for me.
366,41,Female,Rawalpindi,Email,42,8,Hot,5,Desktop,Google,2,2,0.6,12,2,105,No Payment,0,Didn’t quite work as expected.
367,33,Female,Quetta,Organic,39,5,Cold,1,Tablet,Google,5,1,0.3,9,6,70,No Payment,0,"I like it, but the price is too high."
368,60,Male,Rawalpindi,Social Media,33,9,Hot,5,Tablet,ReferralSite,1,2,0.6,17,1,78,No Payment,0,Not a fan of the design.
369,36,Male,Lahore,Organic,48,11,Warm,10,Desktop,Facebook,3,1,0.7,12,2,135,No Payment,0,"It’s nice, but not what I need."
370,52,Female,Peshawar,Email,48,3,Hot,9,Tablet,Google,0,0,0.4,10,2,144,Good,0,The experience was frustrating.
371,51,Male,Sialkot,Email,39,6,Cold,2,Desktop,ReferralSite,4,3,0.2,14,6,72,Good,0,Not satisfied at all.
372,36,Female,Islamabad,Organic,29,2,Cold,7,Mobile,ReferralSite,1,3,0.5,18,0,37,Good,0,This product didn’t work well for me.
373,23,Male,Quetta,Organic,55,3,Warm,10,Mobile,Twitter,1,1,0.4,9,10,141,Good,0,Feels like it’s missing something.
374,25,Female,Multan,Organic,43,4,Hot,10,Tablet,ReferralSite,1,2,0.2,17,9,53,No Payment,0,The experience was frustrating.
375,60,Male,Sialkot,Referral,33,14,Hot,4,Tablet,ReferralSite,0,1,0.4,21,6,101,Good,0,"It’s decent, but not for me."
376,47,Male,Islamabad,Organic,15,9,Warm,5,Mobile,Facebook,1,1,0.6,13,9,186,Good,0,It’s functional but needs improvements.
377,37,Female,Quetta,Email,39,10,Warm,0,Mobile,Twitter,5,1,0.4,10,4,58,No Payment,0,A bit underwhelming overall.
378,22,Female,Faisalabad,Organic,56,6,Cold,10,Desktop,Facebook,4,0,0.6,8,10,144,Good,0,Disappointing experience.
379,20,Female,Peshawar,Email,5,14,Hot,4,Desktop,Google,3,0,0.7,17,4,53,Good,0,I might look for alternatives.
380,41,Male,Karachi,Organic,44,3,Hot,1,Mobile,Facebook,0,1,0.6,22,3,153,Good,0,It’s functional but needs improvements.
